Date,Close
2014-08-01,573.5999755859375
2014-08-04,582.27001953125
2014-08-05,573.1400146484375
2014-08-06,574.489990234375
2014-08-07,571.8099975585938
2014-08-08,577.9400024414062
2014-08-11,577.25
2014-08-12,572.1199951171875
2014-08-13,584.5599975585938
2014-08-14,584.6500244140625
2014-08-15,583.7100219726562
2014-08-18,592.7000122070312
2014-08-19,597.1099853515625
2014-08-20,595.4099731445312
2014-08-21,592.4199829101562
2014-08-22,592.5399780273438
2014-08-25,590.5700073242188
2014-08-26,588.1199951171875
2014-08-27,583.0
2014-08-28,580.3200073242188
2014-08-29,582.3599853515625
2014-09-02,588.6300048828125
2014-09-03,589.52001953125
2014-09-04,593.1400146484375
2014-09-05,597.780029296875
2014-09-08,601.6300048828125
2014-09-09,591.969970703125
2014-09-10,593.4199829101562
2014-09-11,591.1099853515625
2014-09-12,584.9000244140625
2014-09-15,581.6400146484375
2014-09-16,588.780029296875
2014-09-17,593.2899780273438
2014-09-18,597.27001953125
2014-09-19,605.4000244140625
2014-09-22,597.27001953125
2014-09-23,591.1799926757812
2014-09-24,598.4199829101562
2014-09-25,585.25
2014-09-26,587.9000244140625
2014-09-29,587.8099975585938
2014-09-30,588.4099731445312
2014-10-01,579.6300048828125
2014-10-02,580.8800048828125
2014-10-03,586.25
2014-10-06,587.780029296875
2014-10-07,574.0999755859375
2014-10-08,583.739990234375
2014-10-09,570.8099975585938
2014-10-10,555.1900024414062
2014-10-13,544.75
2014-10-14,548.6900024414062
2014-10-15,540.72998046875
2014-10-16,536.9199829101562
2014-10-17,522.969970703125
2014-10-20,532.3800048828125
2014-10-21,538.030029296875
2014-10-22,542.6900024414062
2014-10-23,553.6500244140625
2014-10-24,548.9000244140625
2014-10-27,549.8800048828125
2014-10-28,558.9400024414062
2014-10-29,558.4500122070312
2014-10-30,560.27001953125
2014-10-31,567.8699951171875
2014-11-03,563.77001953125
2014-11-04,564.1900024414062
2014-11-05,555.9500122070312
2014-11-06,551.6900024414062
2014-11-07,551.8200073242188
2014-11-10,558.22998046875
2014-11-11,561.2899780273438
2014-11-12,558.25
2014-11-13,556.4400024414062
2014-11-14,555.1900024414062
2014-11-17,546.6400146484375
2014-11-18,544.510009765625
2014-11-19,547.2000122070312
2014-11-20,543.760009765625
2014-11-21,545.8900146484375
2014-11-24,547.47998046875
2014-11-25,549.22998046875
2014-11-26,547.72998046875
2014-11-28,549.0800170898438
2014-12-01,539.6500244140625
2014-12-02,538.5900268554688
2014-12-03,536.969970703125
2014-12-04,542.5800170898438
2014-12-05,528.0800170898438
2014-12-08,530.72998046875
2014-12-09,536.1099853515625
2014-12-10,528.0399780273438
2014-12-11,532.1099853515625
2014-12-12,521.510009765625
2014-12-15,515.8400268554688
2014-12-16,498.1600036621094
2014-12-17,506.45001220703125
2014-12-18,514.6199951171875
2014-12-19,520.0399780273438
2014-12-22,532.2999877929688
2014-12-23,538.77001953125
2014-12-24,536.9299926757812
2014-12-26,541.52001953125
2014-12-29,537.3099975585938
2014-12-30,535.280029296875
2014-12-31,530.6599731445312
2015-01-02,529.5499877929688
2015-01-05,519.4600219726562
2015-01-06,506.6400146484375
2015-01-07,505.1499938964844
2015-01-08,506.9100036621094
2015-01-09,500.7200012207031
2015-01-12,497.05999755859375
2015-01-13,501.79998779296875
2015-01-14,505.92999267578125
2015-01-15,504.010009765625
2015-01-16,510.4599914550781
2015-01-20,509.94000244140625
2015-01-21,520.3900146484375
2015-01-22,537.2999877929688
2015-01-23,541.9500122070312
2015-01-26,536.719970703125
2015-01-27,521.1900024414062
2015-01-28,512.4299926757812
2015-01-29,513.22998046875
2015-01-30,537.5499877929688
2015-02-02,532.2000122070312
2015-02-03,533.2999877929688
2015-02-04,526.0999755859375
2015-02-05,529.8300170898438
2015-02-06,533.8800048828125
2015-02-09,529.280029296875
2015-02-10,540.1599731445312
2015-02-11,538.0
2015-02-12,546.010009765625
2015-02-13,551.1599731445312
2015-02-17,545.010009765625
2015-02-18,542.6500244140625
2015-02-19,546.4500122070312
2015-02-20,541.7999877929688
